date,CLCI,CLDBI,CLLG,CLMFI,CLMI,CLMLP,CLTI
2009-05-20,1322.53,990.22,1316.14,907.35,1481.59,1349.51,1859.65
2009-05-21,1312.27,958.67,1366.86,878.9,1445.98,1369.78,1827.86
2009-05-22,1366.69,994.59,1362.13,896.73,1477.72,1379.03,1861.53
2009-05-26,1365.18,1006.42,1338.73,917.24,1483.5,1359.4,1868.45
2009-05-27,1384.14,1064.46,1370.43,921.85,1539.06,1376.82,1933.52
2009-05-28,1444.9,1154.25,1436.9,952.68,1600.56,1447.76,1979.66
2009-05-29,1505.83,1179.45,1438.55,977.46,1634.06,1450.51,2032.46
2009-06-01,1539.44,1182.36,1414.2,975.5,1625.0,1447.09,2000.08
2009-06-02,1507.53,1087.19,1376.48,918.27,1535.63,1407.61,1898.88
2009-06-03,1542.47,1075.73,1396.83,924.37,1566.96,1414.56,1949.09
2009-06-04,1563.38,1056.37,1390.53,914.53,1562.26,1411.09,1935.63
2009-06-05,1555.08,1022.9,1392.95,902.23,1554.76,1398.54,1943.25
2009-06-08,1556.27,1056.83,1411.38,923.24,1625.07,1425.66,2049.64
2009-06-09,1561.54,1068.38,1419.16,957.08,1700.77,1426.23,2198.93
2009-06-10,1581.8,1080.38,1438.45,993.92,1769.86,1442.26,2294.16
2009-06-11,1503.65,1070.09,1455.41,990.61,1737.47,1458.12,2234.67
2009-06-12,1387.1,1019.63,1411.41,927.52,1649.69,1431.62,2123.46
2009-06-15,1378.3,1002.34,1397.38,880.68,1615.39,1404.09,2072.68
2009-06-16,1374.75,975.52,1379.89,861.29,1586.04,1393.8,2033.48
2009-06-17,1393.84,979.06,1392.89,877.84,1604.03,1408.03,2054.65
2009-06-18,1401.55,965.99,1412.37,864.82,1621.56,1431.38,2089.14
2009-06-19,1325.77,867.68,1368.76,773.66,1507.53,1378.32,1932.87
2009-06-22,1350.07,873.55,1399.68,783.09,1517.17,1390.02,1928.54
2009-06-23,1348.98,900.96,1412.42,792.99,1545.18,1402.25,1970.4
2009-06-24,1366.15,903.56,1429.81,837.81,1564.17,1424.96,2004.97
2009-06-25,1403.49,938.48,1444.76,866.69,1579.4,1432.02,2000.4
2009-06-26,1411.4,926.0,1439.88,865.29,1566.56,1435.57,1996.12
2009-06-29,1415.23,900.97,1463.94,843.92,1550.8,1456.52,1967.19
2009-06-30,1497.21,893.1,1489.31,872.14,1573.68,1486.33,1986.81
2009-07-01,1471.11,865.38,1483.1,829.33,1530.86,1475.15,1915.82
2009-07-02,1466.89,824.2,1485.51,798.33,1482.38,1472.66,1845.21
2009-07-06,1457.46,809.42,1428.43,766.72,1449.74,1427.38,1798.76
2009-07-07,1502.01,818.55,1412.72,749.89,1428.74,1442.38,1747.36
2009-07-08,1548.83,833.15,1472.39,744.88,1441.81,1480.85,1754.91
2009-07-09,1545.0,828.21,1489.06,736.42,1443.68,1484.39,1764.76
2009-07-10,1553.32,835.81,1517.51,747.26,1462.45,1504.28,1784.69
2009-07-13,1616.14,911.42,1502.18,780.93,1494.55,1488.02,1794.81
2009-07-14,1665.02,957.51,1523.46,831.46,1540.32,1518.02,1873.66
2009-07-15,1678.06,959.49,1535.93,875.41,1550.54,1540.66,1889.19
2009-07-16,1649.84,963.71,1569.46,866.75,1539.53,1571.07,1852.85
2009-07-17,1696.58,1003.39,1614.17,901.02,1573.93,1611.74,1883.97
2009-07-20,1700.18,1006.11,1612.73,887.03,1551.94,1612.49,1844.49
2009-07-21,1739.13,980.83,1607.81,895.34,1535.88,1605.44,1828.17
2009-07-22,1814.79,1000.96,1651.22,938.67,1582.43,1623.51,1879.32
2009-07-23,1839.24,1019.87,1647.66,947.92,1605.78,1652.9,1910.32
2009-07-24,1802.62,1074.8,1679.82,976.63,1639.26,1665.86,1946.07
2009-07-27,1763.85,1038.5,1664.72,948.55,1595.53,1667.84,1908.05
2009-07-28,1740.28,1007.6,1616.29,914.36,1553.1,1631.66,1854.55
2009-07-29,1825.07,1018.61,1659.57,935.62,1585.73,1636.37,1885.26
2009-07-30,1824.45,1006.15,1665.39,952.41,1583.22,1626.65,1885.73
2009-07-31,1830.64,1046.9,1706.74,987.71,1633.31,1655.57,1947.59
2009-08-03,1824.74,1034.12,1713.92,993.29,1629.52,1634.16,1946.68
2009-08-04,1786.6,1014.7,1689.86,968.24,1627.61,1636.06,1964.27
2009-08-05,1737.33,940.61,1662.96,927.86,1583.61,1620.92,1934.92
2009-08-06,1783.82,937.33,1693.44,962.38,1601.52,1619.18,1936.2
2009-08-07,1801.77,931.27,1675.54,982.41,1603.74,1622.39,1937.77
2009-08-10,1769.55,891.38,1655.99,952.06,1551.73,1608.04,1870.87
2009-08-11,1791.82,913.45,1692.48,970.74,1588.1,1631.02,1915.26
2009-08-12,1803.4,941.23,1680.48,991.25,1626.22,1621.91,1962.1
2009-08-13,1759.91,919.76,1654.68,983.02,1598.8,1602.65,1935.94
2009-08-14,1665.92,867.64,1603.84,941.64,1525.06,1545.94,1850.32
2009-08-17,1691.37,874.95,1638.89,960.98,1550.53,1585.29,1875.94
2009-08-18,1703.34,857.23,1687.74,953.79,1549.34,1614.93,1868.83
2009-08-19,1711.59,884.83,1694.02,992.72,1573.61,1632.79,1887.64
2009-08-20,1762.6,905.96,1767.94,1024.66,1619.19,1681.98,1943.15
2009-08-21,1766.61,900.01,1784.63,1071.8,1636.59,1717.52,1969.82
2009-08-24,1805.26,880.16,1779.4,1074.36,1640.65,1710.14,1971.28
2009-08-25,1821.35,878.23,1747.05,1068.16,1641.28,1685.69,1965.2
2009-08-26,1815.68,922.67,1682.18,1050.46,1638.9,1649.52,1954.33
2009-08-27,1781.54,903.59,1685.4,1008.13,1600.14,1663.11,1924.9
2009-08-28,1760.7,863.58,1719.6,996.77,1556.48,1686.64,1868.27
2009-08-31,1733.58,833.29,1672.51,967.11,1518.97,1658.84,1817.99
2009-09-01,1746.95,838.02,1648.83,937.49,1513.85,1624.85,1801.39
2009-09-02,1789.45,851.68,1690.72,945.31,1543.32,1676.42,1836.78
2009-09-03,1814.61,864.08,1763.45,978.24,1576.61,1724.09,1879.14
2009-09-04,1863.7,887.78,1751.38,953.4,1590.09,1730.43,1874.43
2009-09-08,1898.78,934.05,1760.74,948.81,1604.59,1730.47,1868.42
2009-09-09,1989.12,944.32,1766.6,947.54,1623.93,1746.76,1898.12
2009-09-10,2053.54,950.69,1783.18,941.8,1648.55,1754.04,1925.48
2009-09-11,2110.43,964.7,1780.95,936.22,1664.64,1758.69,1940.61
2009-09-14,2083.49,963.36,1783.79,946.76,1667.48,1760.15,1960.05
2009-09-15,2108.88,1005.08,1818.23,979.31,1719.54,1788.62,2032.74
2009-09-16,2056.37,996.05,1775.4,970.88,1694.97,1757.85,2014.72
2009-09-17,2009.13,978.3,1792.9,954.03,1704.03,1777.56,2050.43
2009-09-18,2024.76,944.45,1783.44,942.1,1685.42,1777.01,2020.56
2009-09-21,2053.09,960.17,1806.75,947.42,1718.44,1795.52,2065.49
2009-09-22,2069.11,919.53,1828.36,951.05,1700.63,1815.91,2047.67
2009-09-23,2044.9,870.66,1837.97,932.22,1667.19,1843.39,1998.25
2009-09-24,2019.65,852.75,1839.44,949.91,1660.62,1826.69,1986.95
2009-09-25,2071.57,858.35,1871.38,966.91,1680.32,1846.7,1987.05
2009-09-28,2041.91,894.66,1884.09,978.67,1694.04,1861.46,1995.91
2009-09-29,1961.8,899.78,1869.98,969.77,1673.61,1832.88,1988.28
2009-09-30,1912.89,874.5,1873.32,934.78,1622.47,1830.47,1916.04
2009-10-01,1876.46,863.73,1861.41,924.79,1607.18,1813.26,1901.18
2009-10-02,1882.85,867.71,1905.02,926.81,1628.25,1843.33,1925.09
2009-10-05,1894.27,902.67,1955.37,947.72,1690.84,1876.11,2023.02
2009-10-06,1887.92,954.1,1997.01,943.79,1714.94,1931.98,2032.65
2009-10-07,1943.34,980.77,2044.37,979.82,1760.71,1969.28,2111.78
2009-10-08,1949.07,952.09,2046.92,980.43,1755.56,1967.86,2104.54
2009-10-09,1959.83,943.3,2084.4,990.53,1771.57,2012.01,2119.79
2009-10-12,1947.08,958.21,2030.3,1004.81,1772.0,1974.42,2118.85
2009-10-13,1999.28,959.43,2005.24,1026.42,1792.59,1957.64,2164.12
2009-10-14,2043.57,972.47,1987.18,1029.87,1824.95,1947.24,2205.87
2009-10-15,2033.25,955.18,2012.24,1029.26,1838.39,1969.19,2239.62
2009-10-16,2048.81,965.1,2052.73,1042.7,1864.54,2002.89,2256.34
2009-10-19,2079.09,1002.77,2013.17,1047.76,1857.19,1969.47,2222.52
2009-10-20,2051.23,999.61,1982.85,1014.13,1813.02,1944.66,2168.44
2009-10-21,2061.85,1015.38,2009.0,1039.81,1828.39,1966.19,2186.05
2009-10-22,2021.67,981.76,1968.36,1005.48,1783.17,1920.34,2117.92
2009-10-23,2015.21,955.63,1931.55,961.87,1744.83,1877.1,2053.25
2009-10-26,1971.11,914.74,1859.15,955.15,1704.11,1824.51,2029.22
2009-10-27,1910.34,869.31,1766.94,922.65,1635.1,1742.55,1939.36
2009-10-28,1878.33,906.38,1835.34,948.46,1703.92,1783.84,2045.68
2009-10-29,1771.82,874.46,1797.95,901.1,1643.92,1773.65,1972.14
2009-10-30,1734.82,863.82,1779.28,898.49,1613.58,1715.89,1925.66
2009-11-02,1696.52,890.25,1773.63,884.63,1620.23,1739.43,1928.91
2009-11-03,1678.89,876.16,1793.54,866.78,1612.61,1776.72,1935.65
2009-11-04,1739.62,899.38,1835.06,883.98,1649.6,1790.67,1966.42
2009-11-05,1754.49,904.63,1798.74,885.46,1631.95,1777.48,1942.71
2009-11-06,1802.37,948.79,1864.87,904.23,1677.48,1829.02,1987.2
2009-11-09,1800.21,944.13,1868.16,906.58,1665.39,1851.93,1968.65
2009-11-10,1838.42,1034.94,1899.66,929.46,1721.78,1874.13,2012.83
2009-11-11,1806.08,1034.89,1872.5,925.84,1731.34,1866.23,2067.55
2009-11-12,1825.41,1071.12,1928.88,940.1,1777.17,1904.01,2099.62
2009-11-13,1893.56,1136.25,1964.3,974.31,1847.95,1929.13,2192.1
2009-11-16,1930.16,1153.14,1878.63,985.55,1836.59,1873.5,2175.23
2009-11-17,1918.77,1194.67,1866.55,1004.11,1868.97,1858.17,2223.56
2009-11-18,1814.11,1092.21,1856.57,982.09,1800.95,1838.0,2183.91
2009-11-19,1833.76,1099.28,1867.83,985.32,1808.93,1836.98,2164.44
2009-11-20,1868.57,1077.56,1891.4,995.49,1806.29,1856.36,2166.42
2009-11-23,1867.35,1077.85,1884.24,1020.63,1815.15,1859.3,2182.08
2009-11-24,1886.6,1072.32,1892.77,1062.11,1820.18,1861.6,2193.67
2009-11-25,1861.61,1028.6,1858.29,1024.33,1786.14,1854.48,2153.81
2009-11-27,1868.38,1023.08,1888.53,1032.75,1800.63,1862.76,2165.15
2009-11-30,1912.84,1071.62,1862.68,1077.98,1842.34,1851.62,2215.91
2009-12-01,1953.27,1063.47,1848.79,1091.35,1841.35,1847.56,2228.75
2009-12-02,1952.74,1063.32,1838.92,1136.44,1853.19,1836.53,2253.96
2009-12-03,2015.95,1055.54,1846.62,1125.1,1854.59,1837.07,2244.89
2009-12-04,1998.23,1040.83,1852.01,1115.1,1829.57,1861.93,2201.33
2009-12-07,2005.53,1003.44,1858.5,1097.87,1799.7,1861.75,2161.1
2009-12-08,2022.8,1001.87,1869.65,1088.78,1795.13,1868.12,2137.31
2009-12-09,2055.34,990.92,1873.3,1084.42,1799.99,1883.87,2148.31
2009-12-10,2039.33,986.4,1891.44,1137.24,1816.65,1892.26,2180.42
2009-12-11,2076.2,1007.61,1899.22,1136.69,1857.68,1898.13,2233.39
2009-12-14,2116.93,1021.09,1894.93,1104.64,1864.56,1920.34,2235.72
2009-12-15,2142.91,1014.13,1941.54,1100.53,1890.42,1955.57,2283.2
2009-12-16,2129.96,996.89,1920.37,1087.02,1884.87,1946.11,2276.3
2009-12-17,2116.78,983.68,1888.32,1081.65,1895.53,2055.34,2330.46
2009-12-18,2135.06,978.22,1907.81,1073.66,1899.71,2054.29,2329.26
2009-12-21,2155.67,951.42,1937.21,1081.74,1886.05,2071.44,2296.41
2009-12-22,2189.39,980.51,1969.47,1111.46,1912.26,2101.39,2319.73
2009-12-23,2190.08,979.2,2032.48,1127.61,1919.46,2113.07,2329.86
2009-12-24,2189.58,975.11,2017.51,1111.58,1908.5,2128.82,2299.37
2009-12-28,2216.53,984.56,2028.89,1105.06,1912.73,2123.63,2293.7
2009-12-29,2195.64,978.54,2006.4,1091.96,1901.87,2127.97,2282.12
2009-12-30,2150.8,975.35,2028.74,1078.97,1884.61,2136.72,2251.05
2009-12-31,2168.79,1034.76,2088.39,1116.44,1949.32,2203.54,2329.33
2010-01-04,2219.24,1075.46,2128.0,1118.24,2002.46,2254.56,2367.91
2010-01-05,2207.85,1066.88,2188.99,1104.38,2020.88,2287.9,2389.79
2010-01-06,2175.39,1053.6,2164.12,1109.98,2037.64,2272.71,2429.97
2010-01-07,2223.7,1089.11,2167.11,1178.36,2096.98,2259.15,2512.5
2010-01-08,2227.44,1095.83,2195.96,1221.94,2151.07,2287.45,2638.14
2010-01-11,2140.74,1074.42,2175.06,1232.77,2117.03,2281.05,2588.18
2010-01-12,2137.28,1086.48,2106.65,1269.35,2129.38,2216.47,2623.47
2010-01-13,2151.69,1090.06,2137.76,1296.7,2129.65,2237.76,2614.53
2010-01-14,2103.07,1082.75,2139.58,1263.57,2094.14,2258.93,2556.21
2010-01-15,2125.51,1073.49,2118.83,1264.36,2114.42,2245.9,2600.43
2010-01-19,2114.34,1037.67,2078.97,1280.08,2078.92,2227.71,2539.73
2010-01-20,2095.18,1000.64,2060.0,1254.46,2020.75,2193.77,2436.21
2010-01-21,2029.36,984.65,2033.71,1196.25,1965.88,2149.21,2336.78
2010-01-22,2017.12,1007.67,2057.37,1237.37,2009.57,2180.89,2397.25
2010-01-25,1994.83,985.83,2063.86,1226.36,1994.9,2200.09,2394.09
2010-01-26,2030.62,982.22,2120.93,1247.11,2023.22,2211.92,2429.68
2010-01-27,1990.51,949.19,2081.86,1213.41,1984.26,2174.96,2378.84
2010-01-28,1933.73,907.28,2074.37,1177.64,1948.79,2172.38,2358.7
2010-01-29,1986.78,942.75,2104.7,1212.5,1981.78,2215.31,2367.25
2010-02-01,2059.85,957.85,2110.57,1220.37,1975.86,2242.63,2334.92
2010-02-02,2056.89,943.81,2048.22,1228.28,1939.82,2155.08,2298.68
2010-02-03,1970.46,888.13,1907.03,1185.02,1832.97,2029.81,2172.49
2010-02-04,1980.86,889.88,1935.95,1152.05,1808.53,2028.33,2132.17
2010-02-05,1983.97,884.89,1899.58,1132.55,1800.06,2021.82,2116.35
2010-02-08,1988.89,906.1,1957.41,1159.23,1843.56,2053.23,2174.05
2010-02-09,1976.82,888.32,1948.12,1131.64,1836.01,2026.97,2165.45
2010-02-10,2009.78,907.43,1974.83,1149.85,1875.56,2070.14,2209.78
2010-02-11,1995.56,904.44,2003.94,1158.79,1859.4,2097.08,2201.58
2010-02-12,2012.8,951.97,2083.7,1209.34,1916.66,2171.04,2274.1
2010-02-16,2014.62,954.31,2105.68,1218.4,1912.28,2171.22,2278.12
2010-02-17,2017.86,945.38,2088.95,1233.24,1913.98,2138.3,2296.79
2010-02-18,2034.76,957.42,2088.99,1234.34,1923.38,2147.66,2296.14
2010-02-19,2061.94,962.02,2088.89,1249.62,1943.35,2151.69,2315.05
2010-02-22,2028.46,921.42,2041.31,1255.62,1889.34,2098.8,2248.87
2010-02-23,2025.13,923.13,2036.96,1274.19,1905.81,2075.96,2264.61
2010-02-24,2023.55,955.87,2071.1,1291.43,1920.59,2114.38,2276.44
2010-02-25,2014.62,943.64,2085.57,1307.1,1904.16,2135.6,2277.02
2010-02-26,2014.91,950.61,2117.04,1362.59,1917.18,2140.53,2291.88
2010-03-01,2005.51,966.25,2141.28,1411.94,1925.34,2170.52,2295.06
2010-03-02,2028.23,987.84,2166.74,1469.64,1945.0,2187.17,2322.81
2010-03-03,2038.22,1001.17,2171.6,1441.4,1945.01,2188.38,2321.75
2010-03-04,2071.38,1002.55,2205.93,1468.81,1942.69,2220.99,2310.37
2010-03-05,2115.48,1020.05,2216.23,1472.31,1969.15,2261.1,2343.19
2010-03-08,2117.53,981.88,2222.23,1493.46,1955.51,2262.91,2347.17
2010-03-09,2144.66,1007.25,2272.21,1538.02,2008.75,2301.68,2410.96
2010-03-10,2132.67,1009.55,2288.71,1575.71,2007.39,2315.78,2425.8
2010-03-11,2142.44,1016.5,2290.51,1615.64,2014.62,2328.12,2438.94
2010-03-12,2120.22,995.53,2252.01,1623.28,1989.78,2303.58,2402.98
2010-03-15,2106.97,999.66,2235.27,1590.02,2001.92,2305.98,2415.75
2010-03-16,2102.95,998.41,2238.94,1580.78,2001.66,2278.14,2408.72
2010-03-17,2111.3,987.87,2228.34,1583.46,1996.06,2269.74,2402.24
2010-03-18,2070.0,970.78,2169.06,1507.48,1959.96,2256.74,2358.91
2010-03-19,2005.37,969.47,2192.88,1522.85,1949.71,2248.51,2346.12
2010-03-22,2041.98,977.0,2224.4,1528.42,1965.86,2268.3,2358.44
2010-03-23,1947.86,961.44,2211.94,1504.57,1919.26,2263.76,2299.79
2010-03-24,2005.23,964.96,2223.19,1531.96,1954.27,2264.26,2353.63
2010-03-25,1946.35,961.05,2225.69,1504.8,1903.49,2272.91,2273.22
2010-03-26,1972.91,985.05,2265.06,1524.82,1932.08,2308.58,2301.71
2010-03-29,2002.41,1015.34,2286.96,1513.35,1946.85,2322.59,2301.22
2010-03-30,2025.75,1008.81,2281.0,1490.32,1938.57,2321.19,2289.15
2010-03-31,2017.61,1017.52,2306.36,1528.15,1969.33,2331.46,2335.29
2010-04-01,2016.0,1029.54,2320.92,1575.88,2014.57,2345.93,2410.88
2010-04-05,2010.89,1036.1,2289.55,1614.2,2021.78,2334.08,2434.72
2010-04-06,1985.31,1010.13,2277.73,1627.05,1995.17,2323.91,2423.94
2010-04-07,1989.59,1011.7,2282.7,1595.05,2009.11,2338.64,2436.18
2010-04-08,2074.29,1041.58,2305.8,1655.32,2092.45,2354.39,2568.21
2010-04-09,2120.3,1042.76,2295.06,1730.88,2109.14,2359.49,2586.99
2010-04-12,2123.21,1044.7,2292.34,1708.15,2092.65,2356.19,2550.06
2010-04-13,2136.26,1058.58,2295.18,1690.05,2123.16,2353.51,2602.45
2010-04-14,2115.05,1060.67,2301.92,1694.31,2129.47,2345.43,2611.01
2010-04-15,2116.12,1027.36,2278.85,1627.55,2091.02,2318.67,2565.99
2010-04-16,2077.37,1012.24,2281.09,1615.7,2075.89,2329.23,2550.18
2010-04-19,2159.88,1034.55,2311.68,1650.0,2135.94,2361.88,2634.81
2010-04-20,2174.2,1025.64,2325.63,1673.51,2141.6,2369.05,2645.2
2010-04-21,2205.29,1029.48,2324.02,1642.51,2133.37,2367.36,2622.66
2010-04-22,2231.05,1056.71,2311.87,1647.24,2161.42,2386.62,2661.65
2010-04-23,2218.89,1074.33,2308.8,1686.21,2160.43,2390.62,2657.39
2010-04-26,2154.11,1057.67,2272.61,1645.89,2087.5,2336.43,2552.88
2010-04-27,2173.51,1069.65,2245.43,1629.05,2074.83,2327.71,2525.11
2010-04-28,2235.66,1069.85,2238.21,1617.65,2095.82,2311.08,2559.39
2010-04-29,2172.8,1038.5,2229.08,1614.9,2101.56,2289.91,2605.44
2010-04-30,2232.4,1068.6,2263.75,1665.96,2189.66,2331.47,2731.71
2010-05-03,2199.53,1026.95,2251.4,1611.03,2101.03,2276.93,2604.33
2010-05-04,2105.07,993.49,2198.8,1551.92,2014.61,2196.14,2483.09
2010-05-05,2046.28,915.81,2075.65,1469.17,1897.23,2043.47,2336.75
2010-05-06,1981.51,894.71,2078.33,1433.46,1851.73,2077.39,2253.74
2010-05-07,2116.05,962.09,2151.94,1559.8,1974.09,2163.88,2411.81
2010-05-10,2071.85,969.06,2181.43,1585.56,1973.88,2171.75,2407.15
2010-05-11,2114.73,999.8,2242.84,1645.87,2021.6,2240.66,2453.6
2010-05-12,2076.08,989.96,2235.03,1620.83,2017.32,2227.32,2454.68
2010-05-13,1964.72,955.22,2243.63,1590.24,1979.78,2239.55,2416.05
2010-05-14,1932.52,930.62,2245.93,1544.2,1951.84,2233.2,2371.41
2010-05-17,1958.62,917.12,2270.08,1521.06,1937.5,2250.6,2350.69
2010-05-18,1981.47,903.34,2175.98,1492.7,1897.68,2178.9,2298.04
2010-05-19,1911.2,855.8,2031.26,1393.28,1785.49,2036.82,2158.21
2010-05-20,1974.92,893.73,2089.19,1414.41,1838.93,2096.28,2221.64
2010-05-21,1930.63,873.49,2065.1,1373.07,1800.71,2082.8,2175.29
2010-05-24,1938.13,878.58,2075.13,1392.32,1795.67,2072.52,2158.49
2010-05-25,1979.83,894.66,2142.8,1454.39,1835.29,2154.93,2208.6
2010-05-26,2030.19,941.14,2211.43,1568.39,1938.71,2221.86,2359.35
2010-05-27,1976.95,913.95,2197.34,1527.22,1910.41,2206.13,2330.31
2010-05-28,1885.49,864.2,2136.16,1455.82,1850.97,2147.57,2272.83
2010-06-01,1948.35,900.56,2177.81,1515.51,1946.82,2199.27,2403.47
2010-06-02,1923.99,894.28,2202.52,1533.11,1956.53,2230.79,2416.45
2010-06-03,1830.03,852.85,2141.91,1484.65,1881.62,2182.33,2318.91
2010-06-04,1794.89,816.29,2117.54,1445.62,1826.69,2143.51,2244.53
2010-06-07,1812.56,804.44,2133.91,1415.86,1825.3,2160.61,2240.9
2010-06-08,1832.16,799.19,2167.3,1416.61,1840.65,2185.41,2258.48
2010-06-09,1895.65,838.96,2227.79,1503.13,1942.08,2229.53,2396.19
2010-06-10,1933.05,849.98,2247.27,1547.71,1992.93,2268.26,2473.84
2010-06-11,1931.39,839.15,2257.84,1554.47,2007.55,2278.32,2498.57
2010-06-14,2002.06,855.73,2276.44,1602.54,2071.46,2313.4,2576.94
2010-06-15,1978.51,850.16,2271.8,1602.34,2048.08,2296.53,2551.9
2010-06-16,1991.64,838.64,2299.86,1609.8,2036.05,2315.51,2530.75
2010-06-17,2012.33,848.33,2301.85,1617.93,2053.66,2327.6,2533.32
2010-06-18,2019.92,850.12,2315.18,1637.2,2068.85,2330.11,2554.07
2010-06-21,1948.2,829.73,2277.77,1598.06,1993.54,2305.4,2447.03
2010-06-22,1932.81,835.95,2283.4,1624.78,1989.9,2305.81,2444.0
2010-06-23,1934.8,820.27,2294.65,1565.14,1957.89,2320.13,2395.04
2010-06-24,1975.85,839.98,2355.77,1611.33,2009.16,2370.1,2458.43
2010-06-25,1953.17,840.24,2379.09,1648.47,2000.47,2400.76,2441.12
2010-06-28,1860.65,794.46,2307.58,1575.46,1889.94,2333.92,2292.9
2010-06-29,1817.97,790.58,2294.67,1522.48,1847.69,2324.06,2221.0
2010-06-30,1803.06,782.39,2255.45,1498.79,1810.91,2277.58,2176.44
2010-07-01,1814.66,786.44,2283.76,1513.44,1811.95,2308.15,2163.67
2010-07-02,1809.26,787.03,2286.38,1497.59,1807.74,2316.82,2152.88
2010-07-06,1883.27,823.19,2357.46,1582.45,1879.92,2397.03,2243.96
2010-07-07,1911.89,833.25,2364.39,1634.61,1908.97,2400.31,2288.38
2010-07-08,1932.94,850.83,2387.05,1645.39,1930.65,2431.48,2311.13
2010-07-09,1910.74,835.25,2353.45,1589.04,1882.14,2429.82,2247.26
2010-07-12,1957.39,862.73,2423.56,1627.4,1914.0,2460.18,2279.18
2010-07-13,1997.19,877.13,2431.63,1620.83,1917.57,2465.5,2269.79
2010-07-14,2008.18,874.44,2464.44,1605.59,1923.39,2499.61,2278.22
2010-07-15,1951.51,861.57,2478.36,1547.65,1884.86,2500.44,2221.61
2010-07-16,1958.23,857.66,2522.36,1542.53,1885.79,2512.91,2217.66
2010-07-19,2020.76,888.08,2569.19,1583.81,1932.29,2560.46,2268.0
2010-07-20,1977.21,878.03,2592.03,1535.9,1938.59,2579.8,2294.0
2010-07-21,2031.6,901.14,2649.15,1598.49,2012.69,2612.63,2384.21
2010-07-22,2103.32,925.83,2674.11,1641.18,2044.77,2644.54,2419.9
2010-07-23,2164.23,927.09,2701.3,1677.92,2072.98,2656.54,2460.35
2010-07-26,2151.7,908.89,2679.0,1624.81,2041.26,2631.24,2412.62
2010-07-27,2073.87,911.79,2629.57,1622.21,2000.98,2605.55,2363.07
2010-07-28,2098.66,921.33,2613.26,1625.94,1997.1,2595.59,2353.29
2010-07-29,2080.33,921.59,2659.93,1610.73,1969.47,2633.36,2319.25
2010-07-30,2121.05,936.22,2717.99,1654.17,2001.02,2676.64,2358.07
2010-08-02,2053.68,923.92,2720.4,1681.98,1975.86,2693.51,2331.05
2010-08-03,2095.25,925.41,2699.2,1701.48,1976.01,2667.63,2322.02
2010-08-04,2113.54,926.01,2695.05,1691.77,1962.87,2653.25,2298.74
2010-08-05,2103.6,919.61,2712.38,1674.2,1967.36,2668.37,2313.01
2010-08-06,2167.34,927.44,2710.94,1684.16,1971.94,2655.64,2304.54
2010-08-09,2128.02,910.85,2675.74,1657.68,1936.45,2639.49,2267.31
2010-08-10,2014.58,866.34,2606.12,1605.1,1865.92,2578.05,2189.49
2010-08-11,2016.55,867.57,2564.61,1594.99,1859.27,2510.53,2198.62
2010-08-12,2001.22,858.88,2628.66,1575.19,1857.34,2568.81,2184.91
2010-08-13,2003.96,861.72,2702.58,1596.35,1875.34,2626.51,2201.8
2010-08-16,2074.77,889.9,2660.57,1642.32,1914.67,2573.06,2253.33
2010-08-17,2079.19,888.76,2628.01,1653.25,1908.19,2568.17,2255.14
2010-08-18,2057.56,879.14,2613.01,1614.49,1873.03,2552.31,2197.35
2010-08-19,2068.89,879.28,2635.01,1613.38,1862.82,2558.56,2167.97
2010-08-20,2090.02,874.11,2588.73,1551.73,1827.92,2504.26,2108.7
2010-08-23,2053.32,849.22,2544.9,1463.1,1774.09,2459.82,2041.12
2010-08-24,2070.84,842.55,2524.68,1490.3,1770.58,2443.3,2034.64
2010-08-25,1939.32,833.29,2511.76,1517.6,1765.41,2441.44,2055.89
2010-08-26,1997.79,861.92,2570.48,1548.64,1800.35,2485.64,2073.54
2010-08-27,1964.58,848.61,2514.08,1539.22,1756.05,2458.74,2022.02
2010-08-30,2083.27,877.01,2542.36,1614.74,1833.75,2504.25,2131.95
2010-08-31,,,,,1763.93,,
2010-09-01,2048.6,882.0,2561.07,1590.89,1818.44,2503.78,2095.22
2010-09-02,2084.06,889.32,2622.85,1647.45,1877.04,2562.41,2176.42
2010-09-03,2036.13,866.24,2583.74,1605.04,1826.25,2535.99,2108.46
2010-09-07,2054.99,883.05,2600.25,1574.81,1838.74,2535.54,2106.48
2010-09-08,2054.91,881.67,2609.37,1567.46,1838.63,2555.36,2110.88
2010-09-09,2048.36,871.14,2593.04,1573.09,1842.37,2549.09,2123.88
2010-09-10,2074.77,892.41,2595.75,1607.65,1878.41,2556.39,2169.94
2010-09-13,2073.35,880.17,2634.93,1608.97,1874.03,2577.98,2161.88
2010-09-14,2084.97,883.78,2604.34,1599.18,1889.05,2568.38,2184.22
2010-09-15,2065.15,873.96,2572.4,1588.94,1876.63,2534.56,2180.54
2010-09-16,2048.47,864.68,2558.57,1592.2,1872.44,2530.0,2185.29
2010-09-17,2074.94,874.46,2553.12,1630.38,1884.31,2508.15,2193.62
2010-09-20,2102.27,874.01,2517.51,1631.07,1884.09,2499.73,2198.01
2010-09-21,2033.06,867.71,2533.74,1627.23,1876.53,2504.17,2196.48
2010-09-22,1980.35,852.98,2505.2,1581.96,1834.93,2486.38,2141.1
2010-09-23,2036.0,876.96,2494.0,1627.67,1869.49,2473.48,2189.54
2010-09-24,2036.88,893.78,2472.56,1652.45,1882.69,2469.6,2216.59
