date,index_name,index_code,close,open,high,low,volume,change_pct
2005-01-03,Capital Link Maritime,CLMI,3236.19,3236.19,3236.19,3236.19,0.0,0.0
2005-01-04,Capital Link Maritime,CLMI,3287.07,3287.07,3287.07,3287.07,0.0,1.5722
2005-01-05,Capital Link Maritime,CLMI,3383.93,3383.93,3383.93,3383.93,0.0,2.9467
2005-01-06,Capital Link Maritime,CLMI,3316.36,3316.36,3316.36,3316.36,0.0,-1.9968
2005-01-07,Capital Link Maritime,CLMI,3366.56,3366.56,3366.56,3366.56,0.0,1.5137
2005-01-10,Capital Link Maritime,CLMI,3369.66,3369.66,3369.66,3369.66,0.0,0.0921
2005-01-11,Capital Link Maritime,CLMI,3408.82,3408.82,3408.82,3408.82,0.0,1.1621
2005-01-12,Capital Link Maritime,CLMI,3466.78,3466.78,3466.78,3466.78,0.0,1.7003
2005-01-13,Capital Link Maritime,CLMI,3547.8,3547.8,3547.8,3547.8,0.0,2.337
2005-01-14,Capital Link Maritime,CLMI,3509.92,3509.92,3509.92,3509.92,0.0,-1.0677
2005-01-18,Capital Link Maritime,CLMI,3491.99,3491.99,3491.99,3491.99,0.0,-0.5108
2005-01-19,Capital Link Maritime,CLMI,3411.48,3411.48,3411.48,3411.48,0.0,-2.3056
2005-01-20,Capital Link Maritime,CLMI,3417.97,3417.97,3417.97,3417.97,0.0,0.1902
2005-01-21,Capital Link Maritime,CLMI,3366.23,3366.23,3366.23,3366.23,0.0,-1.5138
2005-01-24,Capital Link Maritime,CLMI,3387.61,3387.61,3387.61,3387.61,0.0,0.6351
2005-01-25,Capital Link Maritime,CLMI,3460.51,3460.51,3460.51,3460.51,0.0,2.152
2005-01-26,Capital Link Maritime,CLMI,3590.91,3590.91,3590.91,3590.91,0.0,3.7682
2005-01-27,Capital Link Maritime,CLMI,3600.36,3600.36,3600.36,3600.36,0.0,0.2632
2005-01-28,Capital Link Maritime,CLMI,3699.56,3699.56,3699.56,3699.56,0.0,2.7553
2005-01-31,Capital Link Maritime,CLMI,3772.68,3772.68,3772.68,3772.68,0.0,1.9765
2005-02-01,Capital Link Maritime,CLMI,3853.86,3853.86,3853.86,3853.86,0.0,2.1518
2005-02-02,Capital Link Maritime,CLMI,3884.93,3884.93,3884.93,3884.93,0.0,0.8062
2005-02-03,Capital Link Maritime,CLMI,3766.84,3766.84,3766.84,3766.84,0.0,-3.0397
2005-02-04,Capital Link Maritime,CLMI,3736.83,3736.83,3736.83,3736.83,0.0,-0.7967
2005-02-07,Capital Link Maritime,CLMI,3714.88,3714.88,3714.88,3714.88,0.0,-0.5874
2005-02-08,Capital Link Maritime,CLMI,3718.18,3718.18,3718.18,3718.18,0.0,0.0888
2005-02-09,Capital Link Maritime,CLMI,3812.19,3812.19,3812.19,3812.19,0.0,2.5284
2005-02-10,Capital Link Maritime,CLMI,3781.08,3781.08,3781.08,3781.08,0.0,-0.8161
2005-02-11,Capital Link Maritime,CLMI,3837.26,3837.26,3837.26,3837.26,0.0,1.4858
2005-02-14,Capital Link Maritime,CLMI,3845.96,3845.96,3845.96,3845.96,0.0,0.2267
2005-02-15,Capital Link Maritime,CLMI,3859.55,3859.55,3859.55,3859.55,0.0,0.3534
2005-02-16,Capital Link Maritime,CLMI,3790.24,3790.24,3790.24,3790.24,0.0,-1.7958
2005-02-17,Capital Link Maritime,CLMI,3804.38,3804.38,3804.38,3804.38,0.0,0.3731
2005-02-18,Capital Link Maritime,CLMI,3765.51,3765.51,3765.51,3765.51,0.0,-1.0217
2005-02-22,Capital Link Maritime,CLMI,3853.91,3853.91,3853.91,3853.91,0.0,2.3476
2005-02-23,Capital Link Maritime,CLMI,3954.3,3954.3,3954.3,3954.3,0.0,2.6049
2005-02-24,Capital Link Maritime,CLMI,4098.74,4098.74,4098.74,4098.74,0.0,3.6527
2005-02-25,Capital Link Maritime,CLMI,4137.68,4137.68,4137.68,4137.68,0.0,0.95
2005-02-28,Capital Link Maritime,CLMI,3996.8,3996.8,3996.8,3996.8,0.0,-3.4048
2005-03-01,Capital Link Maritime,CLMI,4000.38,4000.38,4000.38,4000.38,0.0,0.0896
2005-03-02,Capital Link Maritime,CLMI,3906.19,3906.19,3906.19,3906.19,0.0,-2.3545
2005-03-03,Capital Link Maritime,CLMI,3972.23,3972.23,3972.23,3972.23,0.0,1.6906
2005-03-04,Capital Link Maritime,CLMI,3900.23,3900.23,3900.23,3900.23,0.0,-1.8126
2005-03-07,Capital Link Maritime,CLMI,3791.04,3791.04,3791.04,3791.04,0.0,-2.7996
2005-03-08,Capital Link Maritime,CLMI,3794.33,3794.33,3794.33,3794.33,0.0,0.0868
2005-03-09,Capital Link Maritime,CLMI,3672.69,3672.69,3672.69,3672.69,0.0,-3.2058
2005-03-10,Capital Link Maritime,CLMI,3754.91,3754.91,3754.91,3754.91,0.0,2.2387
2005-03-11,Capital Link Maritime,CLMI,3836.83,3836.83,3836.83,3836.83,0.0,2.1817
2005-03-14,Capital Link Maritime,CLMI,3835.52,3835.52,3835.52,3835.52,0.0,-0.0341
2005-03-15,Capital Link Maritime,CLMI,3830.83,3830.83,3830.83,3830.83,0.0,-0.1223
2005-03-16,Capital Link Maritime,CLMI,3936.42,3936.42,3936.42,3936.42,0.0,2.7563
2005-03-17,Capital Link Maritime,CLMI,3896.55,3896.55,3896.55,3896.55,0.0,-1.0128
2005-03-18,Capital Link Maritime,CLMI,3829.72,3829.72,3829.72,3829.72,0.0,-1.7151
2005-03-21,Capital Link Maritime,CLMI,3806.52,3806.52,3806.52,3806.52,0.0,-0.6058
2005-03-22,Capital Link Maritime,CLMI,3710.42,3710.42,3710.42,3710.42,0.0,-2.5246
2005-03-23,Capital Link Maritime,CLMI,3741.82,3741.82,3741.82,3741.82,0.0,0.8463
2005-03-24,Capital Link Maritime,CLMI,3715.05,3715.05,3715.05,3715.05,0.0,-0.7154
2005-03-28,Capital Link Maritime,CLMI,3602.75,3602.75,3602.75,3602.75,0.0,-3.0228
2005-03-29,Capital Link Maritime,CLMI,3641.11,3641.11,3641.11,3641.11,0.0,1.0647
2005-03-30,Capital Link Maritime,CLMI,3734.95,3734.95,3734.95,3734.95,0.0,2.5772
2005-03-31,Capital Link Maritime,CLMI,3765.48,3765.48,3765.48,3765.48,0.0,0.8174
2005-04-01,Capital Link Maritime,CLMI,3774.63,3774.63,3774.63,3774.63,0.0,0.243
