Date,Index,% Change
2025-04-28,2089.0,-3.47
2025-05-05,1996.0,-4.45
2025-05-12,2025.0,1.45
2025-05-19,2004.0,-1.04
2025-05-26,2012.0,0.4
2025-06-02,2020.0,0.4
2025-06-09,2008.0,-0.59
2025-06-16,2017.0,0.45
2025-06-23,2010.0,-0.35
2025-06-30,1998.0,-0.6
2025-07-07,1997.0,-0.05
2025-07-14,2065.0,3.41
2025-07-21,2058.0,-0.34
2025-07-28,2049.0,-0.44
2025-08-04,2027.0,-1.07
2025-08-11,2071.0,2.17
2025-08-18,2034.0,-1.79
2025-08-25,1999.0,-1.72
2025-09-01,2051.0,2.6
2025-09-08,2049.0,-0.1
2025-09-15,2034.0,-0.73
2025-09-22,2040.0,0.29
2025-09-29,2039.0,-0.05
2025-10-06,2077.0,1.86
2025-10-13,2053.0,-1.16
2025-10-20,2114.0,2.97
2025-10-27,2183.0,3.26
2025-11-03,2235.0,2.38
2025-11-10,2280.0,2.01
2025-11-17,2385.0,4.61
2025-11-24,2349.0,-1.51
2025-12-01,2368.0,0.81
2025-12-08,2521.0,6.46
2025-12-15,2581.0,2.38
2025-12-22,2495.0,-3.33
2026-01-05,2143.0,-14.11
2026-01-12,2155.0,0.56
2026-01-19,2083.0,-3.34
2026-01-26,2014.0,-3.31
2026-02-02,2096.0,4.07
2026-02-09,2086.0,-0.48
2026-02-16,2171.0,4.07
2026-02-23,2040.0,-6.03
2026-03-02,2007.0,-1.62
2026-03-09,2012.0,0.25
2026-03-13,2012.0,0.0
2026-03-16,2065.0,2.63
2026-03-17,2065.0,0.0
2026-03-18,2065.0,0.0
2026-03-19,2065.0,0.0
2026-03-23,2192.0,6.15
2026-03-30,2396.0,9.31
2026-04-06,2519.0,5.13
2026-04-07,2519.0,0.0
2026-04-13,2555.0,1.43
2026-04-20,2663.0,4.23
2026-04-27,2772.0,4.09
2026-05-04,2738.0,-1.23
2026-05-05,2738.0,0.0
2026-05-11,2750.0,0.44
2026-05-18,2614.0,-4.95
2026-05-25,2608.0,-0.23
2026-05-26,2608.0,0.0
2026-06-01,2680.0,2.76
2026-06-08,2679.0,-0.04
2026-06-15,2715.0,1.34
2026-06-22,2760.0,1.66
2026-06-29,2623.0,-4.96
2026-07-06,2551.0,-2.74
2026-07-13,2486.0,-2.55
2026-07-20,2408.0,-3.14
2026-07-27,2393.0,-0.62
2026-08-03,2424.0,1.3
2026-08-10,2420.0,-0.17
2026-08-17,2425.0,0.21
2026-08-24,2419.0,-0.25
