date,index_name,index_code,close,open,high,low,volume,change_pct
2005-01-03,Capital Link Tanker,CLTI,3150.91,3150.91,3150.91,3150.91,0.0,0.0
2005-01-04,Capital Link Tanker,CLTI,3205.24,3205.24,3205.24,3205.24,0.0,1.7243
2005-01-05,Capital Link Tanker,CLTI,3303.49,3303.49,3303.49,3303.49,0.0,3.0653
2005-01-06,Capital Link Tanker,CLTI,3233.31,3233.31,3233.31,3233.31,0.0,-2.1244
2005-01-07,Capital Link Tanker,CLTI,3292.87,3292.87,3292.87,3292.87,0.0,1.8421
2005-01-10,Capital Link Tanker,CLTI,3292.98,3292.98,3292.98,3292.98,0.0,0.0033
2005-01-11,Capital Link Tanker,CLTI,3334.22,3334.22,3334.22,3334.22,0.0,1.2524
2005-01-12,Capital Link Tanker,CLTI,3396.43,3396.43,3396.43,3396.43,0.0,1.8658
2005-01-13,Capital Link Tanker,CLTI,3481.75,3481.75,3481.75,3481.75,0.0,2.512
2005-01-14,Capital Link Tanker,CLTI,3436.3,3436.3,3436.3,3436.3,0.0,-1.3054
2005-01-18,Capital Link Tanker,CLTI,3418.12,3418.12,3418.12,3418.12,0.0,-0.5291
2005-01-19,Capital Link Tanker,CLTI,3328.42,3328.42,3328.42,3328.42,0.0,-2.6242
2005-01-20,Capital Link Tanker,CLTI,3334.24,3334.24,3334.24,3334.24,0.0,0.1749
2005-01-21,Capital Link Tanker,CLTI,3273.81,3273.81,3273.81,3273.81,0.0,-1.8124
2005-01-24,Capital Link Tanker,CLTI,3291.29,3291.29,3291.29,3291.29,0.0,0.5339
2005-01-25,Capital Link Tanker,CLTI,3363.11,3363.11,3363.11,3363.11,0.0,2.1821
2005-01-26,Capital Link Tanker,CLTI,3484.43,3484.43,3484.43,3484.43,0.0,3.6074
2005-01-27,Capital Link Tanker,CLTI,3509.63,3509.63,3509.63,3509.63,0.0,0.7232
2005-01-28,Capital Link Tanker,CLTI,3619.9,3619.9,3619.9,3619.9,0.0,3.1419
2005-01-31,Capital Link Tanker,CLTI,3701.21,3701.21,3701.21,3701.21,0.0,2.2462
2005-02-01,Capital Link Tanker,CLTI,3800.01,3800.01,3800.01,3800.01,0.0,2.6694
2005-02-02,Capital Link Tanker,CLTI,3833.04,3833.04,3833.04,3833.04,0.0,0.8692
2005-02-03,Capital Link Tanker,CLTI,3752.9,3752.9,3752.9,3752.9,0.0,-2.0908
2005-02-04,Capital Link Tanker,CLTI,3733.3,3733.3,3733.3,3733.3,0.0,-0.5223
2005-02-07,Capital Link Tanker,CLTI,3708.12,3708.12,3708.12,3708.12,0.0,-0.6745
2005-02-08,Capital Link Tanker,CLTI,3724.61,3724.61,3724.61,3724.61,0.0,0.4447
2005-02-09,Capital Link Tanker,CLTI,3832.26,3832.26,3832.26,3832.26,0.0,2.8902
2005-02-10,Capital Link Tanker,CLTI,3835.77,3835.77,3835.77,3835.77,0.0,0.0916
2005-02-11,Capital Link Tanker,CLTI,3900.78,3900.78,3900.78,3900.78,0.0,1.6948
2005-02-14,Capital Link Tanker,CLTI,3910.26,3910.26,3910.26,3910.26,0.0,0.243
2005-02-15,Capital Link Tanker,CLTI,3930.93,3930.93,3930.93,3930.93,0.0,0.5286
2005-02-16,Capital Link Tanker,CLTI,3849.28,3849.28,3849.28,3849.28,0.0,-2.0771
2005-02-17,Capital Link Tanker,CLTI,3866.85,3866.85,3866.85,3866.85,0.0,0.4564
2005-02-18,Capital Link Tanker,CLTI,3835.61,3835.61,3835.61,3835.61,0.0,-0.8079
2005-02-22,Capital Link Tanker,CLTI,3931.14,3931.14,3931.14,3931.14,0.0,2.4906
2005-02-23,Capital Link Tanker,CLTI,4038.1,4038.1,4038.1,4038.1,0.0,2.7208
2005-02-24,Capital Link Tanker,CLTI,4191.6,4191.6,4191.6,4191.6,0.0,3.8013
2005-02-25,Capital Link Tanker,CLTI,4240.95,4240.95,4240.95,4240.95,0.0,1.1774
2005-02-28,Capital Link Tanker,CLTI,4074.06,4074.06,4074.06,4074.06,0.0,-3.9352
2005-03-01,Capital Link Tanker,CLTI,4087.16,4087.16,4087.16,4087.16,0.0,0.3215
2005-03-02,Capital Link Tanker,CLTI,3982.97,3982.97,3982.97,3982.97,0.0,-2.5492
2005-03-03,Capital Link Tanker,CLTI,4053.45,4053.45,4053.45,4053.45,0.0,1.7695
2005-03-04,Capital Link Tanker,CLTI,3972.17,3972.17,3972.17,3972.17,0.0,-2.0052
2005-03-07,Capital Link Tanker,CLTI,3862.49,3862.49,3862.49,3862.49,0.0,-2.7612
2005-03-08,Capital Link Tanker,CLTI,3867.18,3867.18,3867.18,3867.18,0.0,0.1214
2005-03-09,Capital Link Tanker,CLTI,3734.98,3734.98,3734.98,3734.98,0.0,-3.4185
2005-03-10,Capital Link Tanker,CLTI,3826.61,3826.61,3826.61,3826.61,0.0,2.4533
2005-03-11,Capital Link Tanker,CLTI,3922.51,3922.51,3922.51,3922.51,0.0,2.5061
2005-03-14,Capital Link Tanker,CLTI,3926.1,3926.1,3926.1,3926.1,0.0,0.0915
2005-03-15,Capital Link Tanker,CLTI,3925.71,3925.71,3925.71,3925.71,0.0,-0.0099
