Date,Index,% Change
2009-01-23,281.0,0.00%
2009-01-26,279.0,-0.71%
2009-01-27,283.0,1.43%
2009-01-28,290.0,2.47%
2009-01-29,295.0,1.72%
2009-01-30,300.0,1.69%
2009-02-02,307.0,2.33%
2009-02-03,320.0,4.23%
2009-02-04,353.0,10.31%
2009-02-05,379.0,7.37%
2009-02-06,404.0,6.60%
2009-02-09,423.0,4.70%
2009-02-10,453.0,7.09%
2009-02-11,463.0,2.21%
2009-02-12,472.0,1.94%
2009-02-13,475.0,0.64%
2009-02-16,479.0,0.84%
2009-02-17,482.0,0.63%
2009-02-18,490.0,1.66%
2009-02-19,512.0,4.49%
2009-02-20,532.0,3.91%
2009-02-23,551.0,3.57%
2009-02-24,571.0,3.63%
2009-02-25,595.0,4.20%
2009-02-26,611.0,2.69%
2009-02-27,628.0,2.78%
2009-03-02,640.0,1.91%
2009-03-03,653.0,2.03%
2009-03-04,667.0,2.14%
2009-03-05,688.0,3.15%
2009-03-06,704.0,2.33%
2009-03-09,728.0,3.41%
2009-03-10,755.0,3.71%
2009-03-11,775.0,2.65%
2009-03-12,790.0,1.94%
2009-03-13,796.0,0.76%
2009-03-16,799.0,0.38%
2009-03-17,800.0,0.13%
2009-03-18,793.0,-0.88%
2009-03-19,776.0,-2.14%
2009-03-20,764.0,-1.55%
2009-03-23,750.0,-1.83%
2009-03-24,738.0,-1.60%
2009-03-25,726.0,-1.63%
2009-03-26,717.0,-1.24%
2009-03-27,707.0,-1.39%
2009-03-30,696.0,-1.56%
2009-03-31,688.0,-1.15%
2009-04-01,680.0,-1.16%
2009-04-02,673.0,-1.03%
2009-04-03,666.0,-1.04%
2009-04-06,660.0,-0.90%
2009-04-07,655.0,-0.76%
2009-04-08,642.0,-1.98%
2009-04-09,635.0,-1.09%
2009-04-14,628.0,-1.10%
2009-04-15,622.0,-0.96%
2009-04-16,625.0,0.48%
2009-04-17,637.0,1.92%
2009-04-20,651.0,2.20%
2009-04-21,661.0,1.54%
2009-04-22,672.0,1.66%
2009-04-23,684.0,1.79%
2009-04-24,692.0,1.17%
2009-04-27,698.0,0.87%
2009-04-28,697.0,-0.14%
2009-04-29,694.0,-0.43%
2009-04-30,693.0,-0.14%
2009-05-01,694.0,0.14%
2009-05-05,703.0,1.30%
2009-05-06,715.0,1.71%
2009-05-07,734.0,2.66%
2009-05-08,747.0,1.77%
2009-05-11,757.0,1.34%
2009-05-12,772.0,1.98%
2009-05-13,791.0,2.46%
2009-05-14,802.0,1.39%
2009-05-15,823.0,2.62%
2009-05-18,834.0,1.34%
2009-05-19,844.0,1.20%
2009-05-20,856.0,1.42%
2009-05-21,862.0,0.70%
2009-05-22,869.0,0.81%
2009-05-26,871.0,0.23%
2009-05-27,868.0,-0.34%
2009-05-28,865.0,-0.35%
2009-05-29,864.0,-0.12%
2009-06-01,870.0,0.69%
2009-06-02,876.0,0.69%
2009-06-03,879.0,0.34%
2009-06-04,880.0,0.11%
2009-06-05,880.0,0.00%
2009-06-08,873.0,-0.80%
2009-06-09,864.0,-1.03%
2009-06-10,850.0,-1.62%
2009-06-11,836.0,-1.65%
2009-06-12,827.0,-1.08%
2009-06-15,810.0,-2.06%
2009-06-16,796.0,-1.73%
2009-06-17,789.0,-0.88%
2009-06-18,783.0,-0.76%
2009-06-19,780.0,-0.38%
2009-06-22,777.0,-0.38%
2009-06-23,774.0,-0.39%
2009-06-24,772.0,-0.26%
2009-06-25,768.0,-0.52%
2009-06-26,764.0,-0.52%
2009-06-29,758.0,-0.79%
2009-06-30,754.0,-0.53%
2009-07-01,749.0,-0.66%
2009-07-02,750.0,0.13%
2009-07-03,749.0,-0.13%
2009-07-06,751.0,0.27%
2009-07-07,759.0,1.07%
2009-07-08,766.0,0.92%
2009-07-09,779.0,1.70%
2009-07-10,794.0,1.93%
2009-07-13,800.0,0.76%
2009-07-14,810.0,1.25%
2009-07-15,822.0,1.48%
2009-07-16,835.0,1.58%
2009-07-17,843.0,0.96%
2009-07-20,849.0,0.71%
2009-07-21,854.0,0.59%
2009-07-22,866.0,1.41%
2009-07-23,874.0,0.92%
2009-07-24,879.0,0.57%
2009-07-27,881.0,0.23%
2009-07-28,882.0,0.11%
2009-07-29,884.0,0.23%
2009-07-30,888.0,0.45%
2009-07-31,887.0,-0.11%
2009-08-03,883.0,-0.45%
2009-08-04,872.0,-1.25%
2009-08-05,863.0,-1.03%
2009-08-06,850.0,-1.51%
2009-08-07,833.0,-2.00%
2009-08-10,824.0,-1.08%
2009-08-11,821.0,-0.36%
2009-08-12,823.0,0.24%
2009-08-13,828.0,0.61%
2009-08-14,829.0,0.12%
2009-08-17,831.0,0.24%
2009-08-18,831.0,0.00%
2009-08-19,831.0,0.00%
2009-08-20,829.0,-0.24%
2009-08-21,823.0,-0.72%
2009-08-24,824.0,0.12%
2009-08-25,823.0,-0.12%
2009-08-26,829.0,0.73%
2009-08-27,832.0,0.36%
2009-08-28,833.0,0.12%
2009-09-01,843.0,1.20%
2009-09-02,848.0,0.59%
2009-09-03,858.0,1.18%
2009-09-04,867.0,1.05%
2009-09-07,880.0,1.50%
2009-09-08,891.0,1.25%
2009-09-09,900.0,1.01%
2009-09-11,916.0,1.78%
2009-09-14,920.0,0.44%
2009-09-15,921.0,0.11%
2009-09-16,927.0,0.65%
2009-09-17,937.0,1.08%
2009-09-18,948.0,1.17%
2009-09-21,953.0,0.53%
2009-09-22,953.0,0.00%
2009-09-23,950.0,-0.31%
2009-09-24,955.0,0.53%
2009-09-25,960.0,0.52%
2009-09-28,963.0,0.31%
2009-09-29,968.0,0.52%
2009-09-30,974.0,0.62%
2009-10-01,975.0,0.10%
2009-10-02,977.0,0.21%
2009-10-05,977.0,0.00%
2009-10-06,980.0,0.31%
2009-10-07,975.0,-0.51%
2009-10-08,974.0,-0.10%
2009-10-09,972.0,-0.21%
2009-10-12,974.0,0.21%
2009-10-13,972.0,-0.21%
2009-10-14,968.0,-0.41%
2009-10-15,964.0,-0.41%
2009-10-16,961.0,-0.31%
2009-10-19,954.0,-0.73%
2009-10-20,942.0,-1.26%
2009-10-21,926.0,-1.70%
2009-10-22,908.0,-1.94%
2009-10-23,895.0,-1.43%
2009-10-26,886.0,-1.01%
2009-10-27,877.0,-1.02%
2009-10-28,871.0,-0.68%
2009-10-29,868.0,-0.34%
2009-10-30,867.0,-0.12%
2009-11-02,869.0,0.23%
2009-11-03,873.0,0.46%
2009-11-04,876.0,0.34%
2009-11-05,880.0,0.46%
2009-11-06,885.0,0.57%
2009-11-09,891.0,0.68%
2009-11-10,903.0,1.35%
2009-11-11,918.0,1.66%
2009-11-12,944.0,2.83%
2009-11-13,970.0,2.75%
2009-11-16,985.0,1.55%
2009-11-17,1004.0,1.93%
2009-11-19,1075.0,7.07%
2009-11-20,1088.0,1.21%
2009-11-24,1104.0,1.47%
2009-11-25,1125.0,1.90%
2009-11-27,1137.0,1.07%
2009-11-30,1138.0,0.09%
2009-12-01,1143.0,0.44%
2009-12-02,1156.0,1.14%
2009-12-03,1170.0,1.21%
2009-12-04,1182.0,1.03%
2009-12-07,1197.0,1.27%
2009-12-08,1210.0,1.09%
2009-12-09,1222.0,0.99%
2009-12-10,1234.0,0.98%
2009-12-11,1240.0,0.49%
2009-12-14,1239.0,-0.08%
2009-12-15,1233.0,-0.48%
2009-12-16,1000.0,-18.90%
2009-12-17,1213.0,21.30%
2009-12-18,1199.0,-1.15%
2009-12-21,1193.0,-0.50%
2009-12-22,1000.0,-16.18%
2009-12-23,1173.0,17.30%
2009-12-24,1159.0,-1.19%
2010-01-04,1151.0,-0.69%
2010-01-06,1161.0,0.87%
2010-01-07,1169.0,0.69%
2010-01-08,1177.0,0.68%
2010-01-11,1182.0,0.42%
2010-01-12,1185.0,0.25%
2010-01-13,1188.0,0.25%
2010-01-14,1190.0,0.17%
2010-01-15,1200.0,0.84%
2010-01-19,1210.0,0.83%
2010-01-20,1215.0,0.41%
2010-01-21,1212.0,-0.25%
2010-01-22,1210.0,-0.17%
2010-01-25,1208.0,-0.17%
2010-01-26,1203.0,-0.41%
2010-01-27,1192.0,-0.91%
2010-01-28,1177.0,-1.26%
2010-01-29,1163.0,-1.19%
2010-02-01,1150.0,-1.12%
2010-02-02,1138.0,-1.04%
2010-02-03,1126.0,-1.05%
2010-02-04,1115.0,-0.98%
2010-02-05,1095.0,-1.79%
2010-02-08,1076.0,-1.74%
2010-02-09,1069.0,-0.65%
2010-02-10,1057.0,-1.12%
2010-02-11,1045.0,-1.14%
2010-02-12,1038.0,-0.67%
2010-02-16,1031.0,-0.67%
2010-02-17,1030.0,-0.10%
2010-02-18,1043.0,1.26%
2010-02-19,1055.0,1.15%
2010-02-22,1067.0,1.14%
2010-02-23,1089.0,2.06%
2010-02-24,1108.0,1.74%
2010-02-25,1133.0,2.26%
2010-02-26,1153.0,1.77%
2010-03-01,1166.0,1.13%
2010-03-02,1178.0,1.03%
2010-03-03,1193.0,1.27%
2010-03-04,1223.0,2.51%
2010-03-05,1258.0,2.86%
2010-03-08,1277.0,1.51%
2010-03-09,1292.0,1.17%
2010-03-10,1303.0,0.85%
2010-03-11,1314.0,0.84%
2010-03-12,1338.0,1.83%
2010-03-15,1350.0,0.90%
2010-03-16,1377.0,2.00%
2010-03-17,1395.0,1.31%
2010-03-18,1434.0,2.80%
2010-03-19,1468.0,2.37%
2010-03-22,1490.0,1.50%
2010-03-23,1490.0,0.00%
2010-03-25,1470.0,-1.34%
2010-03-26,1449.0,-1.43%
2010-03-29,1424.0,-1.73%
2010-03-30,1399.0,-1.76%
2010-03-31,1375.0,-1.72%
2010-04-01,1360.0,-1.09%
2010-04-06,1349.0,-0.81%
2010-04-07,1345.0,-0.30%
2010-04-08,1350.0,0.37%
2010-04-09,1355.0,0.37%
2010-04-12,1358.0,0.22%
2010-04-13,1360.0,0.15%
2010-04-14,1361.0,0.07%
2010-04-15,1368.0,0.51%
2010-04-16,1373.0,0.37%
2010-04-19,1375.0,0.15%
2010-04-20,1371.0,-0.29%
2010-04-21,1365.0,-0.44%
2010-04-22,1357.0,-0.59%
2010-04-23,1351.0,-0.44%
2010-04-26,1348.0,-0.22%
2010-04-27,1350.0,0.15%
2010-04-29,1354.0,0.30%
2010-04-30,1356.0,0.15%
2010-05-04,1373.0,1.25%
2010-05-05,1386.0,0.95%
2010-05-06,1398.0,0.87%
2010-05-07,1412.0,1.00%
2010-05-10,1420.0,0.57%
2010-05-11,1437.0,1.20%
2010-05-12,1456.0,1.32%
2010-05-13,1468.0,0.82%
2010-05-14,1481.0,0.89%
2010-05-17,1491.0,0.68%
2010-05-18,1502.0,0.74%
2010-05-19,1511.0,0.60%
2010-05-20,1514.0,0.20%
2010-05-21,1516.0,0.13%
2010-05-24,1520.0,0.26%
2010-05-25,1517.0,-0.20%
2010-05-26,1506.0,-0.73%
2010-05-27,1492.0,-0.93%
2010-05-28,1477.0,-1.01%
2010-06-01,1468.0,-0.61%
2010-06-02,1455.0,-0.89%
2010-06-03,1442.0,-0.89%
2010-06-04,1426.0,-1.11%
2010-06-07,1407.0,-1.33%
2010-06-08,1390.0,-1.21%
2010-06-09,1374.0,-1.15%
2010-06-10,1359.0,-1.09%
2010-06-11,1333.0,-1.91%
2010-06-14,1317.0,-1.20%
2010-06-15,1299.0,-1.37%
2010-06-16,1281.0,-1.39%
2010-06-17,1265.0,-1.25%
2010-06-18,1247.0,-1.42%
2010-06-21,1229.0,-1.44%
2010-06-22,1219.0,-0.81%
2010-06-23,1205.0,-1.15%
2010-06-24,1190.0,-1.24%
2010-06-25,1182.0,-0.67%
2010-06-28,1172.0,-0.85%
2010-06-29,1165.0,-0.60%
2010-06-30,1155.0,-0.86%
2010-07-01,1139.0,-1.39%
2010-07-02,1118.0,-1.84%
2010-07-06,1042.0,-6.80%
2010-07-07,1029.0,-1.25%
2010-07-08,1016.0,-1.26%
2010-07-09,1003.0,-1.28%
2010-07-12,988.0,-1.50%
2010-07-13,973.0,-1.52%
2010-07-14,958.0,-1.54%
2010-07-15,948.0,-1.04%
2010-07-16,944.0,-0.42%
2010-07-19,940.0,-0.42%
2010-07-20,945.0,0.53%
2010-07-21,957.0,1.27%
2010-07-22,967.0,1.04%
2010-07-23,978.0,1.14%
2010-07-26,989.0,1.12%
2010-07-27,998.0,0.91%
2010-07-28,1007.0,0.90%
2010-07-29,1009.0,0.20%
2010-07-30,1010.0,0.10%
2010-08-02,1004.0,-0.59%
2010-08-03,996.0,-0.80%
2010-08-04,987.0,-0.90%
2010-08-05,980.0,-0.71%
2010-08-06,974.0,-0.61%
2010-08-09,973.0,-0.10%
2010-08-10,976.0,0.31%
2010-08-11,983.0,0.72%
2010-08-12,995.0,1.22%
2010-08-13,1014.0,1.91%
2010-08-16,1022.0,0.79%
2010-08-17,1032.0,0.98%
2010-08-18,1044.0,1.16%
2010-08-19,1056.0,1.15%
2010-08-20,1068.0,1.14%
2010-08-23,1073.0,0.47%
2010-08-24,1080.0,0.65%
2010-08-25,1084.0,0.37%
2010-08-26,1081.0,-0.28%
2010-08-27,1079.0,-0.19%
2010-08-31,1077.0,-0.19%
2010-09-01,1070.0,-0.65%
2010-09-02,1067.0,-0.28%
2010-09-03,1066.0,-0.09%
2010-09-07,1067.0,0.09%
2010-09-08,1071.0,0.37%
2010-09-09,1075.0,0.37%
2010-09-10,1078.0,0.28%
2010-09-13,1081.0,0.28%
2010-09-14,1083.0,0.19%
2010-09-15,1084.0,0.09%
2010-09-16,1084.0,0.00%
2010-09-17,1085.0,0.09%
2010-09-20,1082.0,-0.28%
2010-09-21,1074.0,-0.74%
2010-09-22,1078.0,0.37%
2010-09-23,1074.0,-0.37%
2010-09-24,1069.0,-0.47%
2010-09-27,1065.0,-0.37%
2010-09-28,1057.0,-0.75%
2010-09-29,1049.0,-0.76%
2010-09-30,1039.0,-0.95%
2010-10-01,1038.0,-0.10%
2010-10-04,1036.0,-0.19%
2010-10-05,1039.0,0.29%
2010-10-06,1041.0,0.19%
2010-10-07,1037.0,-0.38%
2010-10-08,1033.0,-0.39%
2010-10-11,1029.0,-0.39%
2010-10-12,1026.0,-0.29%
2010-10-13,1019.0,-0.68%
2010-10-14,1006.0,-1.28%
2010-10-15,994.0,-1.19%
2010-10-18,988.0,-0.60%
2010-10-19,978.0,-1.01%
2010-10-20,966.0,-1.23%
2010-10-21,956.0,-1.04%
2010-10-22,950.0,-0.63%
2010-10-25,940.0,-1.05%
2010-10-26,931.0,-0.96%
2010-10-27,921.0,-1.07%
2010-10-28,910.0,-1.19%
2010-10-29,897.0,-1.43%
2010-11-01,887.0,-1.11%
2010-11-02,879.0,-0.90%
2010-11-03,870.0,-1.02%
2010-11-04,862.0,-0.92%
2010-11-05,856.0,-0.70%
2010-11-08,851.0,-0.58%
2010-11-09,844.0,-0.82%
2010-11-10,841.0,-0.36%
2010-11-11,835.0,-0.71%
2010-11-12,833.0,-0.24%
2010-11-15,828.0,-0.60%
2010-11-17,804.0,-2.90%
2010-11-18,795.0,-1.12%
2010-11-23,779.0,-2.01%
2010-11-24,781.0,0.26%
2010-11-26,788.0,0.90%
2010-11-29,792.0,0.51%
2010-11-30,796.0,0.51%
2010-12-01,802.0,0.75%
2010-12-02,809.0,0.87%
2010-12-06,819.0,1.24%
2010-12-07,821.0,0.24%
2010-12-08,822.0,0.12%
2010-12-09,825.0,0.36%
2010-12-10,830.0,0.61%
2010-12-13,834.0,0.48%
2010-12-14,836.0,0.24%
2010-12-15,835.0,-0.12%
2010-12-16,837.0,0.24%
2010-12-17,839.0,0.24%
2010-12-20,838.0,-0.12%
2010-12-21,836.0,-0.24%
2010-12-22,835.0,-0.12%
2010-12-24,829.0,-0.72%
2011-01-05,787.0,-5.07%
2011-01-06,774.0,-1.65%
2011-01-07,770.0,-0.52%
2011-01-10,765.0,-0.65%
2011-01-11,760.0,-0.65%
2011-01-12,758.0,-0.26%
2011-01-13,760.0,0.26%
2011-01-14,765.0,0.66%
2011-01-18,777.0,1.57%
2011-01-19,782.0,0.64%
2011-01-20,783.0,0.13%
2011-01-24,770.0,-1.66%
2011-01-25,762.0,-1.04%
2011-01-26,749.0,-1.71%
2011-01-27,737.0,-1.60%
2011-01-28,722.02,-2.03%
2011-01-31,707.0,-2.08%
2011-02-01,690.0,-2.40%
2011-02-02,676.0,-2.03%
2011-02-03,658.0,-2.66%
2011-02-04,643.0,-2.28%
2011-02-07,637.0,-0.93%
2011-02-08,634.0,-0.47%
2011-02-09,635.0,0.16%
2011-02-10,640.0,0.79%
2011-02-11,649.0,1.41%
2011-02-14,651.0,0.31%
2011-02-15,655.0,0.61%
2011-02-16,658.0,0.46%
2011-02-17,664.0,0.91%
2011-02-18,670.0,0.90%
2011-02-22,678.0,1.19%
2011-02-23,681.0,0.44%
2011-02-24,686.0,0.73%
2011-02-25,688.0,0.29%
2011-02-28,696.0,1.16%
2011-03-01,700.0,0.57%
2011-03-02,703.0,0.43%
2011-03-03,703.0,0.00%
2011-03-04,704.0,0.14%
2011-03-07,705.0,0.14%
2011-03-08,709.0,0.57%
2011-03-09,715.0,0.85%
2011-03-10,722.0,0.98%
2011-03-11,730.0,1.11%
2011-03-14,736.0,0.82%
2011-03-15,742.0,0.82%
2011-03-16,748.0,0.81%
2011-03-17,752.0,0.53%
2011-03-18,755.0,0.40%
2011-03-21,759.0,0.53%
2011-03-23,770.0,1.45%
2011-03-25,780.0,1.30%
2011-03-28,785.0,0.64%
2011-03-30,791.0,0.76%
2011-03-31,790.0,-0.13%
2011-04-01,786.0,-0.51%
2011-04-04,780.0,-0.76%
2011-04-06,780.0,0.00%
2011-04-07,783.0,0.38%
2011-04-08,786.0,0.38%
2011-04-11,788.0,0.25%
2011-04-12,787.0,-0.13%
2011-04-13,788.0,0.13%
2011-04-14,791.0,0.38%
2011-04-15,796.0,0.63%
2011-04-18,798.0,0.25%
2011-04-20,799.0,0.13%
2011-04-21,802.0,0.38%
2011-04-26,803.0,0.12%
2011-04-28,797.0,-0.75%
2011-05-03,795.0,-0.25%
2011-05-04,795.0,0.00%
2011-05-05,794.0,-0.13%
2011-05-06,792.0,-0.25%
2011-05-09,789.0,-0.38%
2011-05-10,789.0,0.00%
2011-05-11,789.0,0.00%
2011-05-12,789.0,0.00%
2011-05-13,788.0,-0.13%
2011-05-17,786.0,-0.25%
2011-05-18,786.0,0.00%
2011-05-19,787.0,0.13%
2011-05-20,786.0,-0.13%
2011-05-23,785.0,-0.13%
2011-05-24,784.0,-0.13%
2011-05-25,782.0,-0.26%
2011-05-26,780.0,-0.26%
2011-05-27,778.0,-0.26%
2011-05-31,776.0,-0.26%
2011-06-01,773.0,-0.39%
2011-06-02,770.0,-0.39%
2011-06-03,765.0,-0.65%
2011-06-06,761.0,-0.52%
2011-06-07,757.0,-0.53%
2011-06-08,753.0,-0.53%
2011-06-09,751.0,-0.27%
2011-06-10,749.0,-0.27%
2011-06-13,747.0,-0.27%
2011-06-14,743.0,-0.54%
2011-06-16,736.0,-0.94%
2011-06-17,734.0,-0.27%
2011-06-20,730.0,-0.54%
2011-06-21,727.0,-0.41%
2011-06-22,723.0,-0.55%
2011-06-23,721.0,-0.28%
2011-06-24,721.0,0.00%
2011-06-27,719.0,-0.28%
2011-06-28,716.0,-0.42%
2011-06-29,713.0,-0.42%
2011-06-30,712.0,-0.14%
2011-07-01,712.0,0.00%
2011-07-05,708.0,-0.56%
2011-07-06,704.0,-0.56%
2011-07-07,703.0,-0.14%
2011-07-08,699.0,-0.57%
2011-07-11,698.0,-0.14%
2011-07-12,698.0,0.00%
2011-07-13,698.0,0.00%
2011-07-14,698.0,0.00%
2011-07-15,696.0,-0.29%
2011-07-18,693.0,-0.43%
2011-07-19,692.0,-0.14%
2011-07-20,695.0,0.43%
2011-07-21,697.0,0.29%
2011-07-22,697.0,0.00%
2011-07-25,695.0,-0.29%
2011-07-26,692.0,-0.43%
2011-07-27,687.0,-0.72%
2011-07-28,682.0,-0.73%
2011-07-29,676.0,-0.88%
2011-08-02,667.0,-1.33%
2011-08-03,664.0,-0.45%
2011-08-04,662.0,-0.30%
2011-08-05,660.0,-0.30%
2011-08-08,657.0,-0.45%
2011-08-09,653.0,-0.61%
2011-08-10,649.0,-0.61%
2011-08-11,645.0,-0.62%
2011-08-12,642.0,-0.47%
2011-08-15,641.0,-0.16%
2011-08-16,643.0,0.31%
2011-08-18,646.0,0.47%
2011-08-19,648.0,0.31%
2011-08-22,650.0,0.31%
2011-08-24,661.0,1.69%
2011-08-26,667.0,0.91%
2011-08-30,671.0,0.60%
2011-09-01,671.0,0.00%
2011-09-02,670.0,-0.15%
2011-09-05,673.0,0.45%
2011-09-06,678.0,0.74%
2011-09-07,680.0,0.29%
2011-09-08,680.0,0.00%
2011-09-09,683.0,0.44%
2011-09-12,685.0,0.29%
2011-09-13,686.0,0.15%
2011-09-14,690.0,0.58%
2011-09-15,680.0,-1.45%
2011-09-16,677.0,-0.44%
2011-09-19,678.0,0.15%
2011-09-20,679.0,0.15%
2011-09-21,681.0,0.29%
2011-09-22,683.0,0.29%
2011-09-23,687.0,0.59%
2011-09-27,703.0,2.33%
2011-09-28,711.0,1.14%
2011-09-29,727.0,2.25%
2011-09-30,740.0,1.79%
2011-10-03,751.0,1.49%
2011-10-04,759.0,1.07%
2011-10-05,764.0,0.66%
2011-10-06,770.0,0.79%
2011-10-07,774.0,0.52%
2011-10-10,786.0,1.55%
2011-10-11,794.0,1.02%
2011-10-12,810.0,2.02%
2011-10-13,818.0,0.99%
2011-10-14,822.0,0.49%
2011-10-17,826.0,0.49%
2011-10-18,829.0,0.36%
2011-10-19,829.0,0.00%
2011-10-20,827.0,-0.24%
2011-10-21,826.0,-0.12%
2011-10-24,821.0,-0.61%
2011-10-25,821.0,0.00%
2011-10-26,815.0,-0.73%
2011-10-27,798.0,-2.09%
2011-10-28,786.0,-1.50%
2011-10-31,779.0,-0.89%
2011-11-01,770.0,-1.16%
2011-11-02,754.0,-2.08%
2011-11-03,742.0,-1.59%
2011-11-04,728.0,-1.89%
2011-11-07,717.0,-1.51%
2011-11-08,705.0,-1.67%
2011-11-09,694.0,-1.56%
2011-11-10,683.0,-1.59%
2011-11-11,675.0,-1.17%
2011-11-14,668.0,-1.04%
2011-11-15,664.0,-0.60%
2011-11-16,661.0,-0.45%
2011-11-17,660.0,-0.15%
2011-11-18,661.0,0.15%
2011-11-21,659.0,-0.30%
2011-11-22,655.0,-0.61%
2011-11-23,649.0,-0.92%
2011-11-24,643.0,-0.92%
2011-11-25,639.0,-0.62%
2011-11-28,635.0,-0.63%
2011-11-29,631.0,-0.63%
2011-11-30,625.0,-0.95%
2011-12-01,624.0,-0.16%
2011-12-02,623.0,-0.16%
2011-12-05,620.0,-0.48%
2011-12-06,617.0,-0.48%
2011-12-07,612.0,-0.81%
2011-12-08,612.0,0.00%
2011-12-09,602.0,-1.63%
2011-12-12,599.0,-0.50%
2011-12-13,597.0,-0.33%
2011-12-14,594.0,-0.50%
2011-12-15,590.0,-0.67%
2011-12-16,588.0,-0.34%
2011-12-19,585.0,-0.51%
2011-12-20,583.0,-0.34%
2011-12-21,581.0,-0.34%
2011-12-22,578.0,-0.52%
2011-12-23,577.0,-0.17%
2012-01-03,570.0,-1.21%
2012-01-04,566.0,-0.70%
2012-01-05,563.0,-0.53%
2012-01-06,559.0,-0.71%
2012-01-09,554.0,-0.89%
2012-01-10,552.0,-0.36%
2012-01-11,548.0,-0.72%
2012-01-12,541.0,-1.28%
2012-01-13,533.0,-1.48%
2012-01-16,526.0,-1.31%
2012-01-17,518.0,-1.52%
2012-01-18,506.0,-2.32%
2012-01-19,496.0,-1.98%
2012-01-20,485.0,-2.22%
2012-01-23,471.0,-2.89%
2012-01-24,454.0,-3.61%
2012-01-25,444.0,-2.20%
2012-01-26,434.0,-2.25%
2012-01-27,426.0,-1.84%
2012-01-30,416.0,-2.35%
2012-01-31,406.0,-2.40%
2012-02-01,396.0,-2.46%
2012-02-02,388.0,-2.02%
2012-02-03,382.0,-1.55%
2012-02-06,375.0,-1.83%
2012-02-07,372.0,-0.80%
2012-02-08,369.0,-0.81%
2012-02-09,368.0,-0.27%
2012-02-10,366.0,-0.54%
2012-02-13,368.0,0.55%
2012-02-14,373.0,1.36%
2012-02-15,376.0,0.80%
2012-02-16,378.0,0.53%
2012-02-17,379.0,0.26%
2012-02-20,385.0,1.58%
2012-02-21,388.0,0.78%
2012-02-22,389.0,0.26%
2012-02-23,393.0,1.03%
2012-02-24,395.0,0.51%
2012-02-28,402.0,1.77%
2012-02-29,415.0,3.23%
2012-03-01,429.0,3.37%
2012-03-02,437.0,1.86%
2012-03-05,442.0,1.14%
2012-03-06,448.0,1.36%
2012-03-07,456.0,1.79%
2012-03-08,463.0,1.54%
2012-03-09,469.0,1.30%
2012-03-12,478.0,1.92%
2012-03-13,483.0,1.05%
2012-03-14,490.0,1.45%
2012-03-15,500.0,2.04%
2012-03-16,507.0,1.40%
2012-03-19,513.0,1.18%
2012-03-20,522.0,1.75%
2012-03-21,530.0,1.53%
2012-03-22,540.0,1.89%
2012-03-23,551.0,2.04%
2012-03-26,559.0,1.45%
2012-03-27,564.0,0.89%
2012-03-28,566.0,0.35%
2012-03-29,566.0,0.00%
2012-03-30,565.0,-0.18%
2012-04-02,562.0,-0.53%
