Name,Ticker,CUSIP,Lots,Price,Market_Value,Weightings
Capesize 5TC FFA 180kt Timecharter Average M Sep 26,C5TCM U26 INDEX,C5TCM U26,155.0,49593.0,7686915.0,20.63%
Capesize 5TC FFA 180kt Timecharter Average M Oct 26,C5TCM V26 INDEX,C5TCM V26,90.0,48425.0,4358250.0,11.69%
Capesize 5TC FFA 180kt Timecharter Average M Nov 26,C5TCM X26 INDEX,C5TCM X26,90.0,45821.0,4123890.0,11.07%
Capesize 5TC FFA 180kt Timecharter Average M Dec 26,C5TCM Z26 INDEX,C5TCM Z26,90.0,43593.0,3923370.0,10.53%
Panamax 5TC FFA 82kt Timecharter Average M Sep 26,P5TCM U26 INDEX,P5TCM U26,205.0,22457.0,4603685.0,12.35%
Panamax 5TC FFA 82kt Timecharter Average M Oct 26,P5TCM V26 INDEX,P5TCM V26,145.0,23843.0,3457235.0,9.28%
Panamax 5TC FFA 82kt Timecharter Average M Nov 26,P5TCM X26 INDEX,P5TCM X26,145.0,23032.0,3339640.0,8.96%
Panamax 5TC FFA 82kt Timecharter Average M Dec 26,P5TCM Z26 INDEX,P5TCM Z26,145.0,21918.0,3178110.0,8.53%
Supramax 58 TC FFA 58kt Timecharter Average M Sep 26,S58FM U26 INDEX,S58FM U26,55.0,19686.0,1082730.0,2.91%
Supramax 58 TC FFA 58kt Timecharter Average M Oct 26,S58FM V26 INDEX,S58FM V26,30.0,22036.0,661080.0,1.77%
Supramax 58 TC FFA 58kt Timecharter Average M Nov 26,S58FM X26 INDEX,S58FM X26,30.0,21479.0,644370.0,1.73%
Supramax 58 TC FFA 58kt Timecharter Average M Dec 26,S58FM Z26 INDEX,S58FM Z26,30.0,20386.0,611580.0,1.64%
Cash & Other,Cash&Other,Cash&Other,29662988.95,1.0,29662988.95,79.60%
Invesco Government & Agency Portfolio 12/31/2031,AGPXX,825252885,7589753.25,100.0,7589753.25,20.37%
